Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
22.15,0,0.0842651611485891076011339832,0.0842651611485891,0.0818999828675112,0.0842651611485891,0.0818999828675112,0,0.0000000,0.0000000,0,4.8761995284266320386688986026,65.757292094822438785535928867,77.410543141968324962161711785,2382150000
22.16,0,0.0842619782142542260874291395,0.0842619782142542,0.0818988641696826,0.0842619782142542,0.0818988641696826,0,0.0000000,0.0000000,0,4.8754764648218339899480665295,65.749475101828230847887509405,77.405901552454374495190168764,2383226000
22.17,0,0.0842587983596443653687643869,0.0842587983596444,0.0818977458471115,0.0842587983596444,0.0818977458471115,0,0.0000000,0.0000000,0,4.8747538185365808699102054055,65.741679685926646348665463804,77.401272769683525850786551905,2384301000
22.18,0,0.0842556212181207694159284026,0.0842556212181208,0.0818966275378844,0.0842556212181208,0.0818966275378844,0,0.0000000,0.0000000,0,4.8740315367577820565671497741,65.733868154074262575418704604,77.396631883978349805038317062,2385377000
22.19,0,0.0842524569765706646990016235,0.0842524569765706,0.0818955194336035,0.0842524569765706,0.0818955194336035,0,0.0000000,0.0000000,0,4.873309819225456685844688582,65.726074773017616121689869468,77.392001153563501717556819004,2386452000
22.20,0,0.0842492857265057587178487678,0.0842492857265058,0.0818944016304854,0.0842492857265058,0.0818944016304854,0,0.0000000,0.0000000,0,4.8725883640569142317976791737,65.718295922185309594205537115,77.387378884419603680469460935,2387528000
22.21,0,0.0842461170711790401240889201,0.084246117071179,0.0818932837364774,0.084246117071179,0.0818932837364774,0,0.0000000,0.0000000,0,4.8718671205265831803519104941,65.71050188385202196629551071,77.382745458653404269969160858,2388603000
22.22,0,0.0842429515194021218430656166,0.0842429515194021,0.0818921662650755,0.0842429515194021,0.0818921662650755,0,0.0000000,0.0000000,0,4.8711461862869698934761942892,65.702722077753886252651030406,77.378120159921404231584201707,2389679000
22.23,0,0.0842397986662644757263094517,0.0842397986662645,0.0818910588160431,0.0842397986662645,0.0818910588160431,0,0.0000000,0.0000000,0,4.8704259599157022591823651035,65.694948503037763640951517067,77.373496709052212560162497811,2390754000
22.24,0,0.0842366385195876076735081632,0.0842366385195876,0.0818899414018657,0.0842366385195876,0.0818899414018657,0,0.0000000,0.0000000,0,4.8697058409236572294392346821,65.687171395050444759278652985,77.368870051625023470277135619,2391830000
22.25,0,0.0842334913627335652239841960,0.0842334913627336,0.0818888343105589,0.0842334913627336,0.0818888343105589,0,0.0000000,0.0000000,0,4.8689860269592932862156147682,65.679408518158458457696948356,77.364251493152087162193936426,2392905000
22.26,0,0.0842303471035251706176797451,0.0842303471035252,0.081887727454589,0.0842303471035252,0.081887727454589,0,0.0000000,0.0000000,0,4.8682666668366938975233399108,65.671645446678554606401625034,77.35963108887935755534971045,2393981000
22.27,0,0.0842272056289813605086044042,0.0842272056289814,0.0818866207256086,0.0842272056289814,0.0818866207256086,0,0.0000000,0.0000000,0,4.8675477100614889892881990528,65.6638804747514332338813631,77.355007815415448642773492443,2395056000
22.28,0,0.0842240668640874880868052516,0.0842240668640875,0.0818855140532264,0.0842240668640875,0.0818855140532264,0,0.0000000,0.0000000,0,4.866829054054963349522026739,65.656138248066605801600986672,77.35039826441192599618008806,2396132000
22.29,0,0.0842209309040056810783668494,0.0842209309040057,0.0818844075372177,0.0842209309040057,0.0818844075372177,0,0.0000000,0.0000000,0,4.8661105476292160301936347135,65.648385719823898454211042366,77.3457808534646852872999739,2397207000
22.30,0,0.0842177978321012069283663719,0.0842177978321012,0.0818833012655511,0.0842177978321012,0.0818833012655511,0,0.0000000,0.0000000,0,4.8653927895950653793148575249,65.64064113361888072477521015,77.341166239166507624243989079,2398282000
22.31,0,0.0842146674643541845143212546,0.0842146674643542,0.0818821950588001,0.0842146674643542,0.0818821950588001,0,0.0000000,0.0000000,0,4.8646752282977538328114841152,65.632915921639200604787054989,77.336563322000695248800596206,2399358000
22.32,0,0.0842115500841311030242191089,0.0842115500841311,0.0818810992049144,0.0842115500841311,0.0818810992049144,0,0.0000000,0.0000000,0,4.8639576627858151986953490309,65.625168833920387292043165658,77.331945197741919587467102697,2400433000
22.33,0,0.0842084252948296468529204990,0.0842084252948296,0.0818799933118652,0.0842084252948296,0.0818799933118652,0,0.0000000,0.0000000,0,4.8632405916369178289352640153,65.617446711431141037555662529,77.327341740653276253249763684,2401509000
22.34,0,0.0842053033131499729496963354,0.08420530331315,0.0818788876009159,0.08420530331315,0.0818788876009159,0,0.0000000,0.0000000,0,4.8625239627314080915430636174,65.609720511171468321148175568,77.322733789162653590027468702,2402584000
22.35,0,0.0842021942261728521841381308,0.0842021942261729,0.081877792163701,0.0842021942261729,0.081877792163701,0,0.0000000,0.0000000,0,4.8618076748846614524445367775,65.601997262831210278994955242,77.318126239623754458564304436,2403660000
22.36,0,0.0841990878335744426936953932,0.0841990878335744,0.0818766968044402,0.0841990878335744,0.0818766968044402,0,0.0000000,0.0000000,0,4.8610916771419465796515180436,65.594292219078106831525825493,77.313529323893014314549674629,2404735000
22.37,0,0.0841959841431853867190933605,0.0841959841431854,0.0818756015354981,0.0841959841431854,0.0818756015354981,0,0.0000000,0.0000000,0,4.8603759676140519251328191612,65.586571513843810598361525352,77.308920561141447121404599093,2405811000
22.38,0,0.0841928733465296636653180429,0.0841928733465297,0.0818744965529227,0.0841928733465297,0.0818744965529227,0,0.0000000,0.0000000,0,4.8596606951150816469002746737,65.578865685055125871669366873,77.304319844412675328369155567,2406886000
22.39,0,0.0841897852432859096321087444,0.0841897852432859,0.0818734116609067,0.0841897852432859,0.0818734116609067,0,0.0000000,0.0000000,0,4.8589459084591629248366507266,65.571184837223082473038202834,77.299733747362234508106098605,2407962000
22.40,0,0.0841866899206280255359281480,0.084186689920628,0.0818723169511286,0.084186689920628,0.0818723169511286,0,0.0000000,0.0000000,0,4.8582311562206649690398274653,65.563481879060576420132973714,77.295132100025676454931735728,2409037000
22.41,0,0.0841835973114100943539024858,0.0841835973114101,0.0818712223609371,0.0841835973114101,0.0818712223609371,0,0.0000000,0.0000000,0,4.857516786286476325435593835,65.555790124248072209878843801,77.290536155474028766902586464,2410113000
22.42,0,0.0841805074946431130628364969,0.0841805074946431,0.0818701279738282,0.0841805074946431,0.0818701279738282,0,0.0000000,0.0000000,0,4.8568026977031320059927615798,65.548116566750261390432196636,77.285950785184860478676109116,2411188000
22.43,0,0.0841774202781614063526610762,0.0841774202781614,0.0818690336021116,0.0841774202781614,0.0818690336021116,0,0.0000000,0.0000000,0,4.856088888812615362680142446,65.540427393007826899130503508,77.281353545537516204350036231,2412263000
22.44,0,0.0841743461453394707484033596,0.0841743461453395,0.0818679497336274,0.0841743461453395,0.0818679497336274,0,0.0000000,0.0000000,0,4.8553755086601854935095709789,65.532744616000388731965200739,77.276758669372200733923090091,2413339000
22.45,0,0.0841712643203202916101867240,0.0841712643203203,0.0818668555969745,0.0841712643203203,0.0818668555969745,0,0.0000000,0.0000000,0,4.8546626553631621204498589215,65.525095050030869341533446299,77.272183696335773806698352228,2414414000
22.46,0,0.0841681955783261684381560007,0.0841681955783262,0.0818657719718216,0.0841681955783262,0.0818657719718216,0,0.0000000,0.0000000,0,4.8539497779668387654698180209,65.517415172084775246458631884,77.267587802190968458638236073,2415490000
22.47,0,0.0841651295353478437505073897,0.0841651295353479,0.0818646884785963,0.0841651295353479,0.0818646884785963,0,0.0000000,0.0000000,0,4.8532372745819701065812828222,65.509761435393408493501084987,77.263007465173312543323501629,2416565000
22.48,0,0.0841620559910694563274286302,0.0841620559910695,0.0818635949214099,0.0841620559910695,0.0818635949214099,0,0.0000000,0.0000000,0,4.85252524448829974575306507,65.502111420125069564540473725,77.258427557573004220883508709,2417641000
22.49,0,0.0841589952370224883330690861,0.0841589952370225,0.0818625115962115,0.0841589952370225,0.0818625115962115,0,0.0000000,0.0000000,0,4.8518132853342719889109537092,65.49444541702220009478856657,77.253835966539096421911405817,2418716000
22.50,0,0.0841559371810457548460322672,0.0841559371810458,0.0818614284152482,0.0841559371810458,0.0818614284152482,0,0.0000000,0.0000000,0,4.8511016963996062240667832848,65.486809538226722931400497125,77.249262545335278771289789487,2419792000
22.51,0,0.0841528819146721820423309567,0.0841528819146722,0.0818603454744514,0.0841528819146722,0.0818603454744514,0,0.0000000,0.0000000,0,4.8503906757950573792323883422,65.4791682951998354632662573,77.24468325763389388597258994,2420867000
22.52,0,0.0841498391333702437258797330,0.0841498391333702,0.0818592724736788,0.0841498391333702,0.0818592724736788,0,0.0000000,0.0000000,0,4.8496794730328742403335578269,65.4715256133091024704803689,77.240102515576880687961886412,2421943000
22.53,0,0.0841467893534284770419426183,0.0841467893534285,0.0818581899335988,0.0841467893534285,0.0818581899335988,0,0.0000000,0.0000000,0,4.8489687355309196614251490828,65.463895417407157498568634485,77.235527973445995811626537635,2423018000
22.54,0,0.0841437420703056614771330792,0.0841437420703056,0.0818571073540404,0.0841437420703056,0.0818571073540404,0,0.0000000,0.0000000,0,4.8482585121013797223899282561,65.456268694682968774715329463,77.230953520847551092232200638,2424094000
22.55,0,0.0841407074836905155118766326,0.0841407074836905,0.0818560349390533,0.0841407074836905,0.0818560349390533,0,0.0000000,0.0000000,0,4.8475484017862543072827526915,65.44863822697116902361934796,77.226375330865141233148772753,2425169000
22.56,0,0.0841376656851190422118884101,0.084137665685119,0.081854952784525,0.084137665685119,0.081854952784525,0,0.0000000,0.0000000,0,4.8468384531684683480724341339,65.44103109097481724849751418,77.221811233593861124399159442,2426244000
22.57,0,0.0841346364824346184111282855,0.0841346364824346,0.081853880702641,0.0841346364824346,0.081853880702641,0,0.0000000,0.0000000,0,4.8461290643588357106847615295,65.433410122646175245353640324,77.217235597661974114149777106,2427320000
22.58,0,0.0841316000671745531813083535,0.0841316000671746,0.0818527988892717,0.0841316000671746,0.0818527988892717,0,0.0000000,0.0000000,0,4.8454197841714316931315694211,65.425808791803842751725705294,77.212671707484359080782920157,2428395000
22.59,0,0.0841285760553368895453405792,0.0841285760553369,0.0818517269647386,0.0841285760553369,0.0818517269647386,0,0.0000000,0.0000000,0,4.8447108614203858973816695551,65.4181993558954811233002857,77.208100544397411065004285648,2429471000
22.60,0,0.0841255549303067515383218403,0.0841255549303068,0.0818506554167412,0.0841255549303068,0.0818506554167412,0,0.0000000,0.0000000,0,4.8440022444509037314468964777,65.410592986519477049731389818,77.203529631304600900353473493,2430546000
22.61,0,0.0841225364917767463295040124,0.0841225364917767,0.081849584049277,0.0841225364917767,0.081849584049277,0,0.0000000,0.0000000,0,4.8432937318426506133390847335,65.402999932613201348735704934,77.198966243513246985764541941,2431622000
22.62,0,0.0841195205557468208137715330,0.0841195205557468,0.0818485126826419,0.0841195205557468,0.0818485126826419,0,0.0000000,0.0000000,0,4.8425856221753193368979776653,65.395411144018884083589498838,77.194403638828145734302311697,2432697000
22.63,0,0.0841165075056039292031189653,0.0841165075056039,0.0818474417045094,0.0841165075056039,0.0818474417045094,0,0.0000000,0.0000000,0,4.84187791402855678222145542,65.387831051091664636284054748,77.189844745917013169255689146,2433773000
22.64,0,0.0841134969491959402096061263,0.084113496949196,0.081846370727005,0.084113496949196,0.081846370727005,0,0.0000000,0.0000000,0,4.8411702059820228412783297435,65.380250125099254503955553129,77.185284211068433373886958822,2434848000
22.65,0,0.0841104989862179089843730437,0.0841104989862179,0.0818453098540918,0.0841104989862179,0.0818453098540918,0,0.0000000,0.0000000,0,4.8404631470810406639513667781,65.372679909159853812827300844,77.180728094435624249981380527,2435923000
22.66,0,0.0841074936163655108920726480,0.0841074936163655,0.0818442390897247,0.0841074936163655,0.0818442390897247,0,0.0000000,0.0000000,0,4.8397560852084239563814694727,65.365102552118551324196280176,77.176166135193969366244242071,2436999000
22.67,0,0.0841044909393350295718558152,0.084104490939335,0.0818431685378501,0.084104490939335,0.0818431685378501,0,0.0000000,0.0000000,0,4.8390494191750602524083811705,65.357546521721227915136222245,77.171616226640071910095182403,2438075000
22.68,0,0.0841015008548234314068788449,0.0841015008548234,0.0818421081024059,0.0841015008548234,0.0818421081024059,0,0.0000000,0.0000000,0,4.8383429477917512121299820172,65.349983893877689658118692935,77.16706032892046210844150124,2439150000
22.69,0,0.0840985135543745833597211954,0.0840985135543746,0.0818410479791678,0.0840985135543746,0.0818410479791678,0,0.0000000,0.0000000,0,4.8376364691758709793860153549,65.34240559561195839314591142,77.162492906735649661778814209,2440226000
22.70,0,0.0840955186539937118504153980,0.0840955186539937,0.0818399777883639,0.0840955186539937,0.0818399777883639,0,0.0000000,0.0000000,0,4.8369307326038258142743613326,65.334871104372500246970922517,77.157951557609003388745957913,2441301000
22.71,0,0.0840925366370726940003872276,0.0840925366370727,0.0818389180175999,0.0840925366370727,0.0818389180175999,0,0.0000000,0.0000000,0,4.8362249861897001266777860946,65.327314674954407742477232353,77.153394508963946285441605404,2442376000
22.72,0,0.0840895570196176861629482238,0.0840895570196177,0.0818378581870868,0.0840895570196177,0.0818378581870868,0,0.0000000,0.0000000,0,4.8355196282819711206511469832,65.319773298546854156381889542,77.148845303711845020706551485,2443452000
22.73,0,0.0840865800850218055757582977,0.0840865800850218,0.0818367985844136,0.0840865800850218,0.0818367985844136,0,0.0000000,0.0000000,0,4.8348143081570881681632557477,65.312243312315546673186622995,77.144302357910154457027297304,2444527000
22.74,0,0.0840836056492925368913182530,0.0840836056492926,0.0818357390297746,0.0840836056492926,0.0818357390297746,0,0.0000000,0.0000000,0,4.8341094236946815251399013287,65.30470477068932937146373286,77.139751459977846087859383887,2445603000
22.75,0,0.0840806339958241468904174352,0.0840806339958241,0.0818346798107423,0.0840806339958241,0.0818346798107423,0,0.0000000,0.0000000,0,4.833404874174447505635941075,65.297173074767806542682970622,77.135203055459679230855956133,2446678000
22.76,0,0.0840776647406253394821337318,0.0840776647406254,0.0818336205474942,0.0840776647406254,0.0818336205474942,0,0.0000000,0.0000000,0,4.8327003074792777016201867306,65.289657572446107587760759528,77.130664191983453641538566449,2447754000
22.77,0,0.0840747083670916977648186143,0.0840747083670917,0.0818325717275864,0.0840747083670917,0.0818325717275864,0,0.0000000,0.0000000,0,4.8319960726544758029754044395,65.282125591258904613926904177,77.126112338995225453081572423,2448829000
22.78,0,0.0840717443033234778005298305,0.0840717443033235,0.0818315127832703,0.0840717443033235,0.0818315127832703,0,0.0000000,0.0000000,0,4.831292417578256683756451548,65.274611538160001972466051229,77.121569688551400545185636745,2449905000
22.79,0,0.0840687929166793865540463620,0.0840687929166794,0.0818304640860472,0.0840687929166794,0.0818304640860472,0,0.0000000,0.0000000,0,4.8305886419954329519751626013,65.26710574013768033977305648,77.117031531006122271326733929,2450980000
22.80,0,0.0840658341189646890148385086,0.0840658341189647,0.081829405551856,0.0840658341189647,0.081829405551856,0,0.0000000,0.0000000,0,4.829885094021974867514303743,65.259597138989887065198580507,77.112489668766507294163945827,2452056000
22.81,0,0.0840628879098841459105155384,0.0840628879098841,0.0818283571845265,0.0840628879098841,0.0818283571845265,0,0.0000000,0.0000000,0,4.8291816220030702704717551202,65.252084847668959855140074812,77.107943873569251978948401316,2453131000
22.82,0,0.0840599440972967201763331658,0.0840599440972967,0.0818273087960338,0.0840599440972967,0.0818273087960338,0,0.0000000,0.0000000,0,4.8284788742839886407302828754,65.244603868449607872927863145,77.10341574612781739121105233,2454206000
22.83,0,0.0840570030646014490771636370,0.0840570030646014,0.0818262607738842,0.0840570030646014,0.0818262607738842,0,0.0000000,0.0000000,0,4.8277763001476965463017215559,65.23711187143022525819455948,77.098878561821084990983056658,2455282000
22.84,0,0.0840540545278117857989732939,0.0840540545278118,0.0818252028381901,0.0840540545278118,0.0818252028381901,0,0.0000000,0.0000000,0,4.827073547701719389154882907,65.22962893142152830718817858,77.094346481802696725826587199,2456357000
22.85,0,0.0840511284784814816927627445,0.0840511284784815,0.081824164984595,0.0840511284784815,0.081824164984595,0,0.0000000,0.0000000,0,4.8263712157634293573016014719,65.222133002734889935431922923,77.08980340722209546358205839,2457433000
22.86,0,0.0840481951163184931525967775,0.0840481951163185,0.0818231174168883,0.0840481951163185,0.0818231174168883,0,0.0000000,0.0000000,0,4.8256691029124875027106889971,65.214649075662125279955041109,77.085266387129884583208412564,2458508000
22.87,0,0.0840452640491842707985594907,0.0840452640491843,0.081822069747004,0.0840452640491843,0.081822069747004,0,0.0000000,0.0000000,0,4.8249674072596992413079344269,65.207171460035966196212478518,77.080731148899114220760035623,2459584000
22.88,0,0.0840423357686347866597094180,0.0840423357686348,0.0818210224705622,0.0840423357686348,0.0818210224705622,0,0.0000000,0.0000000,0,4.8242658780880370671481951081,65.199720887570190558182476811,77.076212039059571751107519439,2460659000
22.89,0,0.0840394099743792431740795299,0.0840394099743792,0.0818199752913275,0.0840394099743792,0.0818199752913275,0,0.0000000,0.0000000,0,4.8235645635050309261572599832,65.192255049904869883849613528,77.071680880459172766644379008,2461735000
22.90,0,0.0840364965862451717191697549,0.0840364965862452,0.0818189381331742,0.0840364965862452,0.0818189381331742,0,0.0000000,0.0000000,0,4.8228633118642920763469635994,65.184800267865350580514132461,77.067155481682711867529293753,2462810000
22.91,0,0.0840335757718516459168721922,0.0840335757718516,0.0818178911677597,0.0840335757718516,0.0818178911677597,0,0.0000000,0.0000000,0,4.8221622724385617996861176996,65.177334243499132573933619254,77.062620681915768802503646167,2463886000
22.92,0,0.0840306676428843040419935480,0.0840306676428843,0.0818168545107993,0.0840306676428843,0.0818168545107993,0,0.0000000,0.0000000,0,4.8214615933437526581435340323,65.169874845233152354303379612,77.058087947538789406305254592,2464961000
22.93,0,0.0840277518072085522052102631,0.0840277518072086,0.0818158077741796,0.0840277518072086,0.0818158077741796,0,0.0000000,0.0000000,0,4.8207609236251604636880243383,65.162435345792585588969286778,77.05356692838104455088783813,2466036000
22.94,0,0.0840248486563833358835610345,0.0840248486563833,0.0818147713534721,0.0840248486563833,0.0818147713534721,0,0.0000000,0.0000000,0,4.8245648656653345003520535261,65.154994906065194805087291186,77.070870264197192426705081236,2467112000
22.95,0,0.0840219478982751416338944644,0.0840219478982751,0.0818137349605477,0.0840219478982751,0.0818137349605477,0,0.0000000,0.0000000,0,4.8240454104746934903520535265,65.147550822425269829132147337,77.067224182722385871938822874,2468188000
22.96,0,0.0840190497244440955013914961,0.0840190497244441,0.0818126987909621,0.0840190497244441,0.0818126987909621,0,0.0000000,0.0000000,0,4.8235263529654014003520535271,65.140115069179159281078065619,77.063583451997448953188039929,2469263000
22.97,0,0.0840161541464953903244906275,0.0840161541464954,0.0818116628603079,0.0840161541464954,0.0818116628603079,0,0.0000000,0.0000000,0,4.8230079422113190603520535269,65.132691819505638246486178955,77.059950217180222680204422031,2470338000
22.98,0,0.0840132609485049756739028678,0.084013260948505,0.0818106269566398,0.084013260948505,0.0818106269566398,0,0.0000000,0.0000000,0,4.8224899298367672003520535265,65.125274770098875363259476274,77.056320916501320929707805241,2471414000
22.99,0,0.0840103702420895749745818233,0.0840103702420896,0.0818095911955452,0.0840103702420896,0.0818095911955452,0,0.0000000,0.0000000,0,4.821972265146753580352053527,65.117863956548502804475345593,77.052695697327371901150688114,2472489000
23.00,0,0.0840074821188115061581863039,0.0840074821188115,0.0818085556725484,0.0840074821188115,0.0818085556725484,0,0.0000000,0.0000000,0,4.8214550981380105903520535261,65.110441682662351407295546575,77.049062472201483973422917459,2473565000
23.01,0,0.0840046062865407881935728438,0.0840046062865408,0.0818075300994732,0.0840046062865408,0.0818075300994732,0,0.0000000,0.0000000,0,4.8209382283481574903520535272,65.103024303614033063758002474,77.0454325638566734587695864,2474640000
23.02,0,0.0840017231368410662697508301,0.0840017231368411,0.0818064948718286,0.0840017231368411,0.0818064948718286,0,0.0000000,0.0000000,0,4.8204219064739711603520535262,65.095628581230508468451390077,77.041816444581112628241170493,2475716000
23.03,0,0.0839988523775832936739124171,0.0839988523775833,0.0818054697014229,0.0839988523775833,0.0818054697014229,0,0.0000000,0.0000000,0,4.8199060325154197603520535271,65.088221713695210236815593425,77.038192647893969816667612449,2476791000
23.04,0,0.0839959741121508112183278246,0.0839959741121508,0.081804434695568,0.0839959741121508,0.081804434695568,0,0.0000000,0.0000000,0,4.8193906550774676703520535266,65.080814053072160779970207401,77.03456790466038139851331228,2477867000
23.05,0,0.0839931084247683949964051676,0.0839931084247684,0.0818034099424094,0.0839931084247684,0.0818034099424094,0,0.0000000,0.0000000,0,4.818875626253339550352053526,65.073433748175229096023331691,77.030961209544023614363696624,2478942000
23.06,0,0.0839902450269842576876156692,0.0839902450269842,0.0818023851574076,0.0839902450269842,0.0818023851574076,0,0.0000000,0.0000000,0,4.8183613446447266803520535268,65.066048612928032530969441632,77.027350269673547449212958014,2480017000
23.07,0,0.0839873840185182365574936610,0.0839873840185182,0.0818013604441864,0.0839873840185182,0.0818013604441864,0,0.0000000,0.0000000,0,4.8178470611861117803520535271,65.058653562116570325824598536,77.023733578753159563627128522,2481093000
23.08,0,0.0839845256909374501100991887,0.0839845256909374,0.081800336098209,0.0839845256909374,0.081800336098209,0,0.0000000,0.0000000,0,4.8173334751774088303520535263,65.051283314992761607356069389,77.020132374101476051359373018,2482169000
23.09,0,0.0839816696638833516185105346,0.0839816696638834,0.0817993117430044,0.0839816696638834,0.0817993117430044,0,0.0000000,0.0000000,0,4.8168204361547994003520535268,65.043909918091273873698233397,77.016528529539469014579116177,2483244000
23.10,0,0.0839788163053794817163017804,0.0839788163053795,0.0817982877504757,0.0839788163053795,0.0817982877504757,0,0.0000000,0.0000000,0,4.8163075952802933503520535264,65.03653349490992163444983174,77.012922993086263733901147246,2484319000
23.11,0,0.0839759652350787215195128933,0.0839759652350787,0.0817972637441472,0.0839759652350787,0.0817972637441472,0,0.0000000,0.0000000,0,4.8157954520868190503520535264,65.029181890276272901400599958,77.009332943690149488074999694,2485395000
23.12,0,0.0839731164608574207486198105,0.0839731164608574,0.0817962397357584,0.0839731164608574,0.0817962397357584,0,0.0000000,0.0000000,0,4.8152834568087951003520535265,65.021808876106659874159974313,77.005729162899428077424213735,2486470000
23.13,0,0.0839702704579781592590269610,0.0839702704579782,0.0817952162044271,0.0839702704579782,0.0817952162044271,0,0.0000000,0.0000000,0,4.8147721587493913303520535269,65.014454574401940740252851782,77.002136826324993288289564333,2487546000
23.14,0,0.0839674366623417565715597867,0.0839674366623418,0.0817942025899013,0.0839674366623418,0.0817942025899013,0,0.0000000,0.0000000,0,4.8142612581415865303520535271,65.007114748637540152272488678,76.998553874325024530289555102,2488621000
23.15,0,0.0839646053420757596468974342,0.0839646053420758,0.0817931891641474,0.0839646053420758,0.0817931891641474,0,0.0000000,0.0000000,0,4.8137506556817999603520535265,64.999760715803940021905132038,76.994961579728847635563289971,2489697000
23.16,0,0.0839617665004785192940951908,0.0839617665004785,0.0817921659342947,0.0839617665004785,0.0817921659342947,0,0.0000000,0.0000000,0,4.813240550902928450352053527,64.992409984194790300777863469,76.991371026013512748489087405,2490772000
23.17,0,0.0839589400454286983535396122,0.0839589400454287,0.0817911528120448,0.0839589400454287,0.0817911528120448,0,0.0000000,0.0000000,0,4.8127309938082264303520535272,64.985089464322038067623558726,76.987799884550408564409364628,2491848000
23.18,0,0.0839561159766523892274410443,0.0839561159766524,0.0817901398009389,0.0839561159766524,0.0817901398009389,0,0.0000000,0.0000000,0,4.8122217343943870903520535271,64.977750727377061742490294302,76.984216746876987446876311058,2492923000
23.19,0,0.0839532844055417900627887504,0.0839532844055418,0.0817891170161761,0.0839532844055418,0.0817891170161761,0,0.0000000,0.0000000,0,4.8117130722008547003520535262,64.970418738179866010168300982,76.980637375742800699542229243,2493999000
23.20,0,0.0839504652084822002208583903,0.0839504652084822,0.0817881043379406,0.0839504652084822,0.0817881043379406,0,0.0000000,0.0000000,0,4.8112045579208064203520535268,64.963094614827474893598017083,76.977063630113422887810090991,2495074000
23.21,0,0.0839476482968771879296746267,0.0839476482968772,0.081787091681427,0.0839476482968772,0.081787091681427,0,0.0000000,0.0000000,0,4.810696741790447640352053526,64.955770134440910141125756112,76.973488697206205277282285829,2496150000
23.22,0,0.0839448338704549683449961677,0.083944833870455,0.0817860792501468,0.083944833870455,0.0817860792501468,0,0.0000000,0.0000000,0,4.810189072875263050352053526,64.948443418876665865593059737,76.969912710195997901500067462,2497225000
23.23,0,0.0839420218405697727332708948,0.0839420218405698,0.0817850669592293,0.0839420218405698,0.0817850669592293,0,0.0000000,0.0000000,0,4.809682301411466480352053527,64.94114843972487921245090574,76.966356253779387241384892679,2498300000
23.24,0,0.0839392121836895233496657776,0.0839392121836895,0.0817840547889098,0.0839392121836895,0.0817840547889098,0,0.0000000,0.0000000,0,4.8091757280955095203520535266,64.933844416345291316022850891,76.962794110351662903259471799,2499376000
23.25,0,0.0839364151030262907429920869,0.0839364151030263,0.08178305294616,0.0839364151030263,0.08178305294616,0,0.0000000,0.0000000,0,4.8086694024635540903520535263,64.926528548951254091116891304,76.959224305670045693530394044,2500451000
23.26,0,0.0839336102146171312252128732,0.0839336102146171,0.0817820410507684,0.0839336102146171,0.0817820410507684,0,0.0000000,0.0000000,0,4.8081636745123037203520535261,64.919234066164416657109298737,76.955667929961841563355718723,2501527000
23.27,0,0.0839308078216250299934130521,0.083930807821625,0.0817810294096419,0.083930807821625,0.0817810294096419,0,0.0000000,0.0000000,0,4.8076584437811645903520535259,64.911936871901081238412860916,76.952109303154064392436126648,2502602000
23.28,0,0.0839280177006003827212769681,0.0839280177006004,0.0817800278030669,0.0839280177006004,0.0817800278030669,0,0.0000000,0.0000000,0,4.8071535611945355303520535266,64.904648422036690399368373396,76.948556369771447786135248456,2503678000
23.29,0,0.0839252299628703694981033522,0.0839252299628704,0.0817790263460988,0.0839252299628704,0.0817790263460988,0,0.0000000,0.0000000,0,4.8066491262918150903520535264,64.897369630526323146149076544,76.945009482618706168615397325,2504753000
23.30,0,0.0839224347197233157252080986,0.0839224347197233,0.0817780151537464,0.0839224347197233,0.0817780151537464,0,0.0000000,0.0000000,0,4.806145188840321370352053526,64.890088160644953631580699482,76.941460361339255281782634068,2505829000
23.31,0,0.0839196515559242419329691368,0.0839196515559242,0.0817770138144874,0.0839196515559242,0.0817770138144874,0,0.0000000,0.0000000,0,4.8056415495365384303520535263,64.882798617760280763429326602,76.937905939733145715715894212,2506904000
23.32,0,0.0839168710664652514332890385,0.0839168710664652,0.081776012927019,0.0839168710664652,0.081776012927019,0,0.0000000,0.0000000,0,4.8051385079133467103520535266,64.875547576518372709101999341,76.93437624431714634768087052,2507980000
23.33,0,0.0839140929592339969110725812,0.083914092959234,0.081775012202926,0.083914092959234,0.081775012202926,0,0.000000,0.000000,0,4.8046357139739814303520535261,64.868270138076832601989636043,76.930829263118029033709737857,2509055000
23.34,0,0.0839113169536345006071818762,0.0839113169536345,0.081774011365302,0.0839113169536345,0.081774011365302,0,0.0000000,0.0000000,0,4.8041335672513017703520535271,64.860999234647901012126066972,76.927285755272815433729100108,2510130000
23.35,0,0.0839085434182062796659737618,0.0839085434182063,0.0817730107863686,0.0839085434182063,0.0817730107863686,0,0.0000000,0.0000000,0,4.8036318186762701203520535266,64.853755400080811936462916294,76.923759911397105309463168046,2511206000
23.36,0,0.0839057722642108185012100593,0.0839057722642108,0.0817720103810614,0.0839057722642108,0.0817720103810614,0,0.0000000,0.0000000,0,4.8031302177850137303520535262,64.846490277591648845257844766,76.92022040833760085402505406,2512282000
23.37,0,0.0839030033110243662045800090,0.0839030033110244,0.0817710099724234,0.0839030033110244,0.0817710099724234,0,0.0000000,0.0000000,0,4.8026293143448051303520535259,64.839235458802443550301168014,76.916686736780242351567094808,2513357000
